step,theta_md5
1158,061dcdbd60785f9b7ce878a627fdb8ee
1159,f58a350366fd2f05b30c6eb099e53e10
1160,72c2f2434c6bd57da9d44c5d51d152f0
1161,3b18a820cecc84b77b48796919bd7571
1162,5a6ef3ae360bcc108e46cc608e6ff8b8
1163,48a270ba1da926955b05001d3411e75c
1164,319cfd370281c05318c7c40462939f25
1165,3c020b13c96bac78634dfe93ca375146
1166,07c806d10e1ebaee80bffb06f3d3e60e
1167,9e807a79243c4fedb9dd300a7957a7ec
1168,9d9b70201b80af00069d758603952f11
1169,9f9cd331f15635874de66dc6ea654637
1170,0d2b996f679cf8eaef653366c55d772b
1171,d1716c268999c740b109879c9f234aca
1172,339f0138056fe8d6b6de4fda2c1cf918
1173,d3e8889767133936a4094478677353ab
1174,f68ab1a25274dfd008c804fa5c850da8
1175,97ec2137844a9591170caff1794bd054
1176,09c89218694fab52b20c3f45e41312b4
1177,bc18d18779b35d9933917aab0b1aec9e
1178,d84fc00d50f9c48c4ffc2bdc973de4fe
1179,c11ef085f53ea7dea89cc8c7e4170804
1180,9e5dcc5100c2b814e34591dde5f27584
1181,f383e92cf18bbea3015225e7d46cf99f
1182,cd78862186e22d1e3252ae9006000c13
1183,e4bae0108faeb8c431b984c90b8325d1
1184,aa48c0c94f2fb5b1e8b4b57bc280d51f
1185,9b44825dcabe730a6b849e467c97a961
1186,840a7ca36ee699d8b9afb5db99bec2bd
1187,dab186e3c43d26c03b7abd2f9353264c
1188,1e5a3d12aeae9fd41b68b188ec63399c
1189,856c3707f45b3b5ddf251c800d73dc11
1190,4d2c43234a389702b356eed13b96ebe5
1191,9eb4e4de65825a830019bf156291b034
1192,d08ae3c7ef95b71dc8a0dc6355836f92
1193,78d44336ebaf4fa357e4f369d25ff34a
1194,62b5958a8287dd3653c082c791dbae31
1195,ef80607e66fb6a896fc98ed767130e60
1196,697f9c5233eba6763998d00b079d53aa
1197,b3cb5cbc8968b0555274d0c6d54799de
1198,19d55bbe575897fb238938928b9e83ef
1199,93fe2782cb953c2034e22b486fb39f71
1200,60ac3b3174eb6e80adaee728a734d5b3
1201,a3d4281c1a52d9fa3fcd8046050aaaee
1202,15b3324c37d5c3b568f01c8450e5d7bb
1203,e6a2e1b87307537b29b02893e9ee21b9
1204,1123a6c2c0f88be3b6d754def9971d44
1205,41a7b8566f41d18935d7260bbfdac087
1206,75eb88ea80c77faa54486503734b442b
1207,4d4b0bb659f4fac34102cd0901f405a6
1208,75934088328657e33e77ba091ae2e3d8
1209,099549cdb9bf624230ce9d0f435d014f
1210,9be41b7fb32575327bd7a7ad0f38c95f
1211,66c36248b78670f20767b6de965ed9cc
1212,59e914a70f00c458c1a7fe578b226e6c
1213,12b3390d2f613546e54ae0941cb0e73e
1214,2b069c03f65bed0fdbae30c1b149454c
1215,33a7e45eac0d724c458bccf055e45631
1216,cda0f179dbc883384eef9244fc6fb222
1217,3818b6181124565a9553ca5f58b6005f
1218,226b3d5737e012493c9f6fe388f74f20
1219,7ad5629d45a668178b63d574fb38f8e3
1220,90805e68abf862d66b6419e33482df30
1221,f1756b238120ab144ee244edd3224771
1222,a763a80c48677aeac550d28ddcd99365
1223,01efbae13bc2bd9dede887aa8f0a3fc5
1224,35535569c7604b994647640225a6f13f
1225,2498236deeb4daab82548e6b0aa4cbe9
1226,d153fb7d81521e04a313370a8ecec3b0
1227,fd2375ddcdfd1d0f48786987f9ef524a
1228,7208bf7fd95d0801a19b326cb382b5bd
1229,9082e65953c3c477f5b96f5f8bfb030a
1230,ecc9ba5c40a965cc4a821ea4032b462d
1231,5ac4013cedee1306fedf515bb3a65ce4
1232,5cf6c2553c57ddb30368b785edd2a554
1233,1f552b5ddc09585f479df9fa787f2700
1234,d233487fcc4a4cdabb671aa49c6a195b
1235,1d1c1ac7556586a9eb4b53954b44a778
1236,ee7e33693f2cbcf71c6739ec50a4e599
1237,5f8e8571bc5c460476fe209a1ea8c902
1238,6aaadf5a2813940483fcbaa0fff31d8c
1239,ad517d47f63e5674db9a233f24dcd69a
1240,a3b1bc3ae86925b9c2049728b6a4f9f6
1241,71cf9d630b3014e531b5045087cf05cc
1242,606b7e1fd81ed731ef2b3d58edabec1b
1243,0c4967ac0a5fe22ba054556083ddd337
1244,517ca7ea6e9e8bb04a4c70890e85af8c
1245,048a54840b2280fc25e145660a7bf612
1246,83781b8dbf3f6d3480d03dd8d85c33fb
1247,1fe9e644b5775fb46a197c624edbe7de
1248,db6e70fe3f7bd09b9479c0f6a31b1635
1249,1bda64d69296ad4978722f7226f3cd42
1250,51178ebdf2a5496e6c1172c7bb06a19c
1251,100f2792e5dfe2dbf87ddaf852d4c148
1252,ce31635f121a479fbcbcdaad245d98bf
1253,448bb56cbf048f15fbba21cbe286c647
1254,1b44ff900c87470b7d65b096410fa3f4
1255,ad0b6f30b6f0b8410078209f6ec443c5
1256,e7a891fd53bd8a9bde38816756379fd4
1257,acefc9a5ec797a931c4169329fd7e18d
1258,1c07a970ffb3f40023ebb0ce6efa7990
1259,5641b51eddf70618822b054047dd7d05
1260,909220914d9852aa99794159fbf259a7
1261,40c7ee29be3e66cde03c7ec9a0f22643
1262,273abc5c7a609b88dbd88a58728a7a3b
1263,3576499128831c8a7f9a6ffc2a5b161b
1264,de6661a6bdda2e703b23cbc58b651ac4
1265,f612f58523c2409f753b1ee8050cb16a
1266,79f5ae0133a12dcbe65fd8066b33401c
1267,5a94401f188dcfdb81db63d1d988f48e
1268,f78c66c7f9eecc70ebbc59559882fa3c
1269,95bf70ace2000a8957532e4c2c6e7aa6
1270,de3804e1378f8c479679d90de840bf35
1271,871c3bf6c1095c488d00e68226c2723b
1272,4d690091513966df98d9aa75dada77c2
1273,1cd3c9ce0e0e0e42cd9f0e5a3e7becec
1274,c2b13913b73dc03f1f677c3b300e7f71
1275,c22898645fc443ad5efd6190298e3e13
1276,a9e92912b059de2714556c28b9b44277
1277,d55aa9a45bc4bfea6678906bb94360fa
1278,eeac62a28c14a9e6da1ed63a1f6f045c
1279,2be0694c4ed735e5c07e6361c18cfa93
1280,5765521882de931b50ffc3255f24f86e
1281,4675e35720729a3284575ef6b13ee820
1282,41d32a0b39f0d25ab6a80504e9ba2f9a
1283,8ab2b4b1d7f8bbc7cf5c3212e0645c2f
1284,0eab72c214eb2be028dda211b08514cc
1285,a02e0ade4b66f7ad8579b784afd8b25e
1286,c86e345e38c41027db4d74cb346d76c3
1287,c5a1013c7e01f04fc6d01975fd2ff54b
1288,8eeb35fbf2c908c54e7acecd9503e16e
1289,f44867e4c2aafb66c263b759bdb0685a
1290,42c21b180bf21460ffa0a4f42914aed9
1291,12d55964d11235f810aacc657681d1bb
1292,6e1482158643c8c9228f4a5880b703e3
1293,5c6e3c5da65efc22793b499a666f5fb4
1294,e28c6a62f0c726b5f71639fb470de840
1295,e260b1afa936270471613315b4b23e3d
1296,5dc78f7f6855d27ac3741d5006b6ae68
1297,749620a1d4604906a6c8430ad6f68823
1298,3bad8cb60f461902846e241d1cab2c0b
1299,7d32df07756fa2f12221c6f0593ff599
1300,9b574d00850a1899f85e2a5f7248c6a5
1301,fcf347660bf0341427cf780bc47528e9
1302,0fd8dcb1592f0ead1986d78503e487d5
1303,c6bf6f30113c452a168270176f0051a2
1304,f2d580599abfeebb72bac6f8135719f8
1305,35b96734aa6d525d03819d448069e503
1306,2142f1ea27eb54a9893649403cfded76
1307,ae9dd960d22220c0206ae369acf4dbae
1308,ee8afdef7606fec1746465bc438d5216
1309,a83786997bf9f1bd164aab4c883694c5
1310,42d184ec9022ac6cecec4265a4dfdfb1
1311,128bb4f2fc6e40a12341b2b3b088c794
1312,3abfd8d5f0cd98c52d5fee44f47f6e0e
1313,683c36dcc512f10480231f655bfd1f69
1314,c343ffbce5c810986be2ca257afe47f7
1315,f2df3f02f9ce761cf94f272d7a69c3bc
1316,f3e0c72677d4b2434474946f90ef3b9f
1317,ff3d777e64f560d96a3ca5db9b6c973d
1318,e0e0ef264dcfa93bc0bf3c26f1c14028
1319,7f13cbb1e9048fdcaa49d3ba26a71ae8
1320,d9fcbe550e4994ef7518470b5c8b786a
1321,596012eac94adbf9d8b53d224b99d534
1322,30ba126af6e7d70de7e78fbe75f2b008
1323,34a4531f1bde606b80d87ff7dade7067
1324,666c5a9d60f74186589f35f51005d31e
1325,b00d42578dccb731aaee14848dea1b05
1326,4165f7e09b0a86cef6407b7927851ae6
1327,fa4bf375383ffa5c20f796bdf9a7982f
1328,64d170b008292d45abbb1461b360c41b
1329,2486b5939b55996e6e10e634e1b75cd2
1330,9f0a0107b3bcf558998726b760eff82a
1331,963c4fb220c96f2624674ca845f8fb23
1332,0c26fcbb9023e2cefd49cbbbf8f02328
1333,99b8e7dc78adc73ec07fa734e863ef33
1334,45d78725f77d52233baac985e9ea0dc1
1335,9cd07824ee93977ef4dce2590be17c65
1336,2c4025bf1cc0096d6e4d4ca7772913ff
1337,0c37b665a0ca5e831fb9d94859bb17ef
1338,cfda27c72d6226ca672abc45bc25dd26
1339,a089799228b3154fdb155f06ce4cb1a4
1340,a950c85ad1c931b6d6dd5ac6d1c0c69f
1341,c13ded7f2e9a92f525d392d2f30b893c
1342,d33e10c1ef9ff8957e819e6169b8f3fb
1343,241737b17164847ca805cc5e10382f30
1344,413fd57302be142224255f6121f38b3c
1345,2d87f0bcbae9f4b8608dad039a0fe52a
1346,809a791cc8cb7f8d1518dd15dfa5527c
1347,fce0ccd0aa71f0f4280be301ee2f2b3b
1348,91dfe93a1b643648c586a7b880c95367
1349,a8149b0fe9eef73101bcf8f571b553ee
1350,3ab9b97e5b7226673961ff32eeb43e90
1351,1ae20ecb6015131575ddee793134ff7d
1352,34e9903a8a6704b5cf990f810c6b32a2
1353,4ed03a862bf5f1b2cb6867ecf78aedb1
1354,c3b2619fc0e5e7e40cb5328225537b28
1355,fa35dcf852a35b12e7d7b898b0c4a393
1356,c5bb4600bbaed413cb1c33ac4f32246d
1357,0b369b7bc6dda3bfa1ea31ceeac359d5
1358,092128ad6b6bac526778ead9634298c8
1359,bb44a8e946016347707e5d3a2de9e992
1360,5f8d1981b92a5396fa43a7675f14d058
1361,175db19a51c1cd0047785577508af637
1362,edfcd231206662b2eac59634173bc8eb
1363,41cc4da166d3f8575c3b11304916cb50
1364,b309fcf75cbaee3caf67c4c67c5039c6
1365,7253bc40a18bd10d08f99be096e38e92
1366,9b7a9acc78830010a98f2516837ff6a7
1367,cde7aa768c7a32340e879e77a1eaaf11
1368,07d2d8492b43593135f386c9fdf43e2d
1369,8d6a19fd187c2df427029e4fb415731a
1370,f88efeaa7744a4919c834a0d5b6bc4c9
1371,e8eb321707874606fa9156cafb91a63d
1372,c1e1be68890b806e10c4fc91fb9e2466
1373,880aca12dfaf6f6cc64e7938d8c44085
1374,ec327a87277327de2f3b4ec642a6fbc5
1375,64c2573c5789840758bb61b62c2eb093
1376,697d5be57fa97b114397f00fe3744d1a
1377,33cdfea917ab9db41cd99113187bffe1
1378,dfad812cc31162dade26c4771464f304
1379,25f306610cdfdd1f262ae273c883803d
1380,b6a216fdc3b98e532c3187ea196e8eac
1381,b315ff754355490fcf04ad5b2ee3da41
1382,610b3a377dc0f47c85242bdc6be10167
1383,7cf56a96fbc9d2e1f3339aab20553216
1384,9f894411cadab60623718e364be12290
1385,0bfd4ee6f14b5cf48b2c9c9dd2449ff4
1386,0df700ec411749bab339d0d53faa5d33
1387,b544ba14cb01792958b508e1f57d9ecc
1388,ae04c70ecab9457923f1a9b33aa9a824
1389,a78159326dd3a054054fb3f72f563539
1390,897eae7578d29c93c0fdb10964aebbb2
1391,3920c0df9ff39609c56c618717dc4572
1392,30494540a72fda1bec971d112eb4abda
1393,9888deee1d661549206ea19bbb68f110
1394,8a4a064b7325b40b0b630f8c45f09d37
1395,dde79a41a9e7eb0c23df4e27685bc247
1396,27d50347c162a5a21f107af024d092bc
1397,434a8f5871e431522f3e57d5257efdc1
1398,19c531db529b6dd8f67e2b43727eb0b7
1399,eb64d007b1f050966903e23e08a0a4f6
1400,fd1319b39fc5c7439af653f651469715
1401,b065efd463aa9e6268de108bb971d8cc
1402,3a0d7add3bfcd89a3c4c376b407c4ad3
1403,36207914e0244ea997c91db2117adecf
1404,faaf9988b78ebe854206ad9fd40d025b
1405,81d871e7d0e42cc11e4b6da59e0b3dea
1406,8c131058da61a5b63fab8502f326e635
1407,9d28b823fb7caa7120bca88d3a64c7fd
1408,1963694463ae09c800613074196983bb
1409,5a8544f9bc3dd2bcc7f863831ca3f52e
1410,5d62b1284440568adb499bac44597370
1411,6fc6600b7ec7b2e0e94fa363a0c55a88
1412,8040a6c96b3f324cfbdc693957aead91
1413,9029e43db3333fcb3f44bb96b4fbe13e
1414,83a3fa9214f43a583de1a7c5ac80d802
1415,88bb73bc8188d5884edd0a3ee4d36c30
1416,04b99e9f18d4a09dc8f26fc04ad4827f
1417,ce186bab115454e34ea530e349cec3ae
1418,0dbe3cb9fcdb5326ca0e2beb9dae9121
1419,861e4eb15549e80e453e09ca2c98df59
1420,2bf4a5b2a24d3a3b8ad9ffabf8c98b00
1421,6f5b240bc8f65c06d7251422fc7ef5e1
1422,4ada3010f6daac1abf64ad64fa25a406
1423,54cc2bc9874a3fda29b903bb78dc330d
1424,379a7152cae99f326aa71b33a6f74d2c
1425,07bb4a6e7d3b56829085d4fd02c6a458
1426,e6f9b0acf27deec3aa5e1addc96610e0
1427,b3f83a08e3de6eac92395eb4542ddb90
1428,ffe1f1a3b177e5c80c863694681213a6
1429,5740431ba57f3e7db11180259ea6d50d
1430,bb6697c798664a9ecefb789614ba8da0
1431,eae40dda189038d99984c75eaea3a3bb
1432,285ee7fa1e69781e276e99d2da03cbb7
1433,4a55912db6771086fd486af6d1d4aaa2
1434,a11ee7e8e6c06bdae0df23033056c987
1435,7bec44eaf889002f0dc452dbbad57437
1436,c2ab1df32acf9bb0389f7ba94b32be2d
1437,b437140224f2b5aecaa20509e9a39318
1438,6cd83b2b5741cb635f101efcbbdd5599
1439,1afd34be11e07fecdb563f625c77448e
1440,3e8025c872ff9ae42a1094eb057a17b1
1441,f5677b61fa99005d720f1ac4dea7303e
1442,9f55c9e2325bc1e37a29d74b8603c993
1443,e4f5463556b14d947b1222698c0d0326
1444,f878ce2654142da1c3ea54eca159dd8b
1445,5877eea052eda12c068ded22f28e1ebc
1446,9b4a599ebdacbebd17ea37c0f9b47b8c
1447,ec2b7d4d510fabca7a2791e6c3dc4da7
1448,75a38f745c0c4eeb2fc7a06911bf767f
1449,92f5f0f3752bfebddd83e91351f0e934
1450,4b1917c0b435c622069c0dfdeae9be5e
1451,e11ca7fefc432e35a07e98a2e6e13e59
1452,33d3a5f616e574ec3f2a1ceedfa0ecdc
1453,e17181d52c6eb7947ab91a23abf091a5
1454,32389254a04fcc55a3a97cf651bd2f4a
1455,dcb6749c0e01dc0b9850c793e7606edf
1456,0a72327e276cebd5fe7f1d4155c4d85c
1457,a6414b562b0542380108179d6d6543b8
1458,ced62daad9a9d400affa193456a0a23f
1459,08ebea09b8ad54e7e3db94e644b19269
1460,8001f6cdbddc1c642201c2128f2e0476
1461,3c47522ae101f479600c28629351be0a
1462,fe439ca2f0cecfaf0f3310cf345c4e0b
1463,f62029b944edc3b1197a5dd47880f9c0
1464,5ed929e179eec12a2be17c2f09b81285
1465,fe87abe1dae7690e3d8930fbc75c1038
1466,3d55b28188b2fd8ece081875fe2a3f21
1467,79baa2c5a8de1cdceb68ebb447bcc56a
1468,2b4ab6ad6ccb55a46303c2005d521635
1469,dd5246a152b0464eb4a78b7daedfe411
1470,aac8b526e09c3b01563600509eb353c9
1471,d5d7a0ed07d6dede1715e87b98644811
1472,60067c5c8780c97eb2dfcf3854c81068
1473,2eb9207c62d496492b20507437334347
1474,3c8a9aea3babdf35af653358326e174c
1475,1debe3364ad198786bcafe23201ef437
1476,f8c9ddbfa011eb688eb72e265462a1b4
1477,1849d7b8393e6a1f2dcec8565f313314
1478,a841ba15897cafc23ebdb6c1e9723ac0
1479,1e866cc7e49ed16793d69d741fe22ef6
1480,ee14182551c88ddd301454a41d2e3048
1481,7683e7a504f7a483f41543bab8f270b6
1482,0dfdf21f9929f010baffb4f1f0bec109
1483,bd355d539d4c762fded7aad83b2aca6e
1484,cd10d7939ce224249469e528d1c9199f
1485,8a97c72c13ceba50348c7c8063adadfd
1486,515c13e1e0406f100c08ab206bda08c2
1487,d96fe61fc57d9628fbf4aaa0a1160a72
1488,6e3b21e9d4034f2c1bab0f06988a344c
1489,f878de8d2b056de85924796be9325a1e
1490,f9bc9af94dbe4b27fe6ea95e107b2247
1491,27079e988eae61e74904e47ebdf1450f
1492,7060959c8890eabedad0aeb30bdded30
1493,988e3c0f7a153aedc5f0924927109dca
1494,a6045b8c4cdf899f418653fb69877c7e
1495,a65681b0852a00e092662975848a637a
1496,e626559b5587b627f8fbe3fc3a440274
1497,121d2fad2c8036fa73c2206d8f438752
1498,7d911043b439d564c272b51b8c1ec920
1499,354f3dc0fb7e94577f8970847a3660e6
1500,5ab839a0ced3e434a56da5e1fd140056
1501,bdd8ebb564f5e446c0807af1f9ca4588
1502,9d470993f5cbe90a98be030b3ef43298
1503,836a78d368801d9ee011409ecd2d65e0
1504,3db47dd47f3a068536209579daf6b2c3
1505,70708ef0567e85397ae0d002fc6353d3
1506,0dd23bd017c2398748044697a2ade0a2
1507,26cbbcaf2168e01cbce47f032debe6b9
1508,856548bede8e196b5f8dbde0ce75add6
1509,aacda57e18dfbfa3227427846949e204
1510,c283e082af6495fd804be4ac8d860470
1511,7f875f33f49c4946156f70337e22676e
1512,e5b541b1892cf4554d98d07e22e361bd
1513,b6db164a1484cf09a2c4042679796045
1514,d99014fe440e59a3ed9bbaa663de7474
1515,70510f802aef612352132d6180417260
1516,173617a3d80ffc48ec604dcca742c6aa
1517,add6fc13e07c49dca5fa44fd7eaf15de
1518,a076431d8598873bc032f08fd9c351d4
1519,30e3bc3c3fc512afd15c43b38efabd09
1520,e137f14d96bda806d6a06b6413815958
1521,a9f30d6526f70ba0e54fe924f1dfefc0
1522,a51766228bfea156881798b34f004adc
1523,5e139448a4171d4f0f50102e1d193790
1524,93fc041c31797065b88d35d9ef2b6145
1525,5930dc92411c8a3ca46d211d346b6ca4
1526,67254b79c73fa4c2a26bdaea583cb8ac
1527,44adde5bb01ab2d4ee4b465e7251bc90
1528,3033334c4cfb97e4e59288edb367789b
1529,4af925bc6abc939ad4837246760adfb5
1530,be874ddee4324fc4c29db95a4d19d09f
1531,0b6a8bc5974cc6c5122b4bd33a135cf5
1532,4928143811d41f827d19a0af296b40f1
1533,f18df756e3d8e47150fdeb2b752c386c
1534,58d413a2e6e891deb2132d009080bc6d
1535,50e3e0eb86152538cc7a255b36a5fa05
1536,8b7a1aa95292cc1c52c26d74ca7b15a2
1537,28633ba9b7940b6eafe602e49fbd93b6
1538,2354a4d21e0ece73aa116f24a02db3ec
1539,57a20ac8496fb4e262abe14b754cc1bd
1540,71877fad263d30db70d518a010eb7bda
1541,72b268916446e0663c8c6dcdb30b628e
1542,9c8979948720858c52a4b8205ad1faa2
1543,507077d1adc28a79f39b6871dc0d170a
1544,9d9efb205454767e0309001dd59b5cf3
1545,69ccd9ba593aea85db2b6d3a4b352564
1546,fb36b283f7ac15a2f8a220b22b569d52
1547,6bfa46105c186af12b438b438e12ff59
1548,3088c4cee68fa91c50412694f1ace9eb
1549,eab911ba54f9a9ddf7b7fc9b9531c530
1550,eb2227fcfd6ec8650e8f355aeca76925
1551,95af43f2467b499fd76591f385b75f92
1552,9d5ae6ffbbb0c725917fb0d29604311a
1553,abcf728293c4f6ff46da1c6766d2556d
1554,3c6581637500b92cae66a14d578ac26e
1555,bb956a65cff3558eb682afe47b4ece97
1556,67ab8f8296a79f7f0b5983748d8c15b7
1557,798ce835b75c8d4ca2e94b07bb525e39
1558,ddf1d25a40057c997001c1e898169ab7
1559,771045b5c5b6b7efea62d52594c89e10
1560,3a11984e12aaec3fc38cf1a7215c8ffc
1561,18355fd05866641c791ad212ffd2a6ca
1562,d78ec3fd0494f37850422957fbeef220
1563,3cc56f023caf82855cd93b3c925aaad0
1564,46c9ab651b0fd4461fa96550fb267399
1565,01ec679ec3de72e11561c6f9e383e969
1566,e9047180c69c9850da08627c1271b219
1567,075595dd5db074b4d1b170855a4c6d2e
1568,328aebe00dff989d47006e1792b6510c
1569,345662c99adc6218360f701a608dd54f
1570,84d74b43f47187cbf475a204fce2b6a8
1571,8e5b651ae22e0cbcea15eb7aa72e1ed8
1572,68051513aaf512c863fb4205b698a22b
1573,4f9c78be89df3b0e093533b9f9fae5f7
1574,f6d82cec0e0766566d76c321d5b0a53c
1575,4e5f5af817947637af6fc857c121a317
1576,89743089cb19370aebad03a45ffa3388
1577,92811f3619bbaf2bf75864f8894a1f06
1578,000f28f1da64643f682201d4a6341dc2
1579,08c05aa75d71b8af672cea58a7c8624a
1580,63212c6815f4cbdb2245c2cd9a587685
1581,d302351799504d6e798dab1b5a921c46
1582,2f38ee93396848e9f095b943e5baae82
1583,6b8002d06eec1a960de8a047a132e5d1
1584,182b98f3e4af77da092243a9fc1e85fa
1585,ee8ebc683f4fd40df7a2ced5a678b865
1586,5cc429e8d156d31b66b6d91ff849e0fb
1587,bf011b2a79f9908a2a0935b824f573c2
1588,81723bf3a0cdeefa89c6cc1a15624ff5
1589,3040b94741ebaeb64d74b39c45ad0a7b
1590,152e9ea043e46faa495668a43b0d5e6f
1591,526ec1364f665f7d1375952be3b75bfd
1592,240a75cee3d32d3ab250cf3658aefcb1
1593,d907e6bd33b8a253d8deb91db9c7170c
1594,46e7ca33a92fc883fb65f9708b1e9bf7
1595,8680187b57f436a02b6c03c4d0dac89d
1596,c83b4e0f6ccda93bd2bc05bbd39b715f
1597,3d6bbc62dcf24068ff23c272d622b615
1598,00c3c5f946cbc977c1081852517ad6a9
1599,e0950781d6a2efbf96501c527bee6050
1600,a653ffd506fd6273add153f70599b41e
1601,0aafbd1f9d919bd3ed33e62e02669abd
1602,4c28653f6bc4f565b02356c126e6d025
1603,4834132e53cfbf93e0aa8acba5be830c
1604,497c9f4c025d2d49b07700df896e7d31
1605,b6bf13cfc979d997d340f60693fc590e
1606,ef730f61c6f11bd675c647965984bc51
1607,0eaf7a4db78233340fa1b15dd4d2e0bc
1608,1269115f096ce732c11f426ff78f403d
1609,4eff84f36f0f940507e02d6a66596394
1610,71ef1504890ace62275e5adfb98d673b
1611,4a093f9f5b38a57b17b67d256613126a
1612,386c13cb2ec47654d7f29f0b863016a3
1613,c0f2c24e6ce24d0c1aa9b551b00f1f72
1614,2dcbdb70613d54ba0d57c92cf2a9f26c
1615,d1ab872246a3974c23cfca1434fbf612
1616,4b96c8e42e05ab94237585257ec7c8e3
1617,f0f17297f6cd57dc71858c9672eddefb
1618,4b907b0391926f4050a51cf70b3016f8
1619,c07d1f96cceeab89d40cfda1fd880507
1620,799e51c78ea0d03871cba51a614ab969
1621,67c3ca08dca18cbb5bd26b6d6f1c4a35
1622,7727affd8a99d9bf86574c7dbc163118
1623,fea9eac8cb1073451ad7fead9d8d856f
1624,fadb8d1109a77ecab7d1c056f23d064a
1625,9f4dfaf3d46256e975b364f122a39106
1626,eaee48426b82cb405a7081bb19b869fd
1627,bc03aac879d913ded68582829beda40e
1628,d38f5239ed88ece27d9674e6e86abac6
1629,8225d771bdac368062dd5142c4d746d5
1630,1c9be0704d28865da71c270f30d1a3a2
1631,92d733373e1b4a4d12b70cc6fbce7780
1632,a028bdfb3d4fd230849b9fd9a5fbacbe
1633,aa24c2afdc397541fdddbee923c336a7
1634,ae850ae558de555f365300b3e99d59f7
1635,4823cd9661e3524f11420d4534a5985e
1636,58298a6a4b5295ca372b64a6ba5edb6f
1637,733131834ef1236e9b2bb20220a106ec
1638,3f1b7b7d63aefa1bf259798cb5998674
1639,735fd962d57dcc650556f50d24053a6c
1640,70adb6edb6e9d753e9a93566837dd8ff
1641,c5406d720adaf83e2861826bab02359a
1642,ac3951df83b99e6ff550595c9e3f70ad
1643,1df12a9a266ceb3282ea7cc82af966ec
1644,4ee1a90ceac54a2238325ab522902259
1645,c6695a93825a14c4c07fd066219c68bc
1646,cae6afc59ab9ad20ed8eb53e8cb71e6a
1647,334c681319e1b17b9943d1585a9a3e6e
1648,ee00832f868d14b655d9d47a76afd10d
1649,824018b01c87bedb4a6c9d1d9a048ae4
1650,f8085a138af0a4ae97b67d2d74052612
1651,fc9d774bfd9342bbbe5cabea62efbbec
1652,efae9c97446661eed12fd4474f1a0954
1653,21a4fdd54c00e5290f006455b1eeea84
1654,6fe1f5b62133971a50d7781e0626f9b6
1655,0b59a2f02eb339f102021be7d56f48a9
1656,e70ee8f61236df05e73a8d4a1d12a5aa
1657,ca9acba3cdcc15a80d4bf579f87a5fce
1658,7f7981241dba6fdf5b2358488a4020a7
1659,8367025e39a737beebffb02df27377fb
1660,ea9e8f4e605b6b88e5b0887530f806ec
1661,d48d3279bf0beb77f6ea7b22e5fac546
1662,f19a1ca8a4fd6fce73ee5c029b9017d1
1663,8a8577e08bf5685fa10f9fde25139175
1664,6c256120f4523687d81b0cbb12f98265
1665,fb707789da8db7caae11b855168987bd
1666,a4da6c2ea7d42062ab43d2b217bb6e73
1667,aba41de1e2d34ecb1cff04be938f5a61
1668,a565715d99bd834c40ba0bc90e31461b
1669,54f51f02caeed3930db0a0d4c6704e98
1670,1a88fa5fc1b128a4bd99e2e8d2e37618
1671,48007b607f558c5fe1856962d00f0fdd
1672,c198ff75626287bbbd79ef79fbfbd651
1673,a0ffb5da607b5f84e33f75ee6a18010e
1674,9a4c60e85d7e59ac48ab9e1502ee5923
1675,b78522e133265b68fb2820bc4289c275
1676,e8d4fb4b89817bf03c298e942173d8f9
1677,a9f5abcf245f0cc8de3ad66652221432
1678,a40e2da0f7b6c820fb863e4f71e1b104
1679,88ec6cc6505d4ef51fa07b330ad84de8
1680,c30a4be453c7332cbb9a0da01df7a55c
1681,48e0ff1ab779a59860a94172d3844020
1682,e787980b8d2a1933e2ffbdc1614aa534
1683,7a9dd319f5debbbe0066cb16853ef54e
1684,138e534e417984e24f6e0fada94090a0
1685,d710c22c690bcdbd17d017e4b2d72745
1686,fabdfe0bd29a93df93ce9acad8b799a6
1687,96693e8055206ef2c98384f34897d270
1688,99e42c47a45496e6d659c18e381de705
1689,a5d9341f6ae0c48b883d01a4dc6efb88
1690,b8978f766d7f08a677b0b94d6110d178
1691,a37cca1dd5c7119c5478e6e3c5bb87c1
1692,173a127de9c445c4b94a1e6ec50210f9
1693,d9042d309362a5d508a86b36c7c60284
1694,630b81a7e4a4221a1461452501fd592f
1695,7f191f18e5bb625571c8b93e89c9716b
1696,e4f51b74c695b3b805447fe85a63eccc
1697,b9cf08da18839f7779f834444fc37c17
1698,97972a04b56f2047e6029be9500865a5
1699,21200ef801f64634df93cf74c54c0c84
1700,cb63e4a36dd4754434222346b12f9e0c
1701,2dc3549483ef65bc7c574ab506b54d72
1702,63e6a5305020fc763d11c944d4573578
1703,16fbb20c90607e9c704815f5c0f179da
1704,0b5958693955341445d4cd490339fb31
1705,b6d074eb8a86274bd5999be219c3beae
1706,898a49d0391d6bacfb6e6a3cbf5adb74
1707,3fa04f67dba0ae9568bbd3e9448a3d6f
1708,517bdd3fab51dbf16b7d375bd86573bb
1709,78c0ba67efe8ee577668c0afa14476e8
1710,68248506b5c936e0bf4de175901f1824
1711,7417f0969a0767fb2b37c226ff33b67c
1712,3e9cf150f9775d67af7669e872761024
1713,12ddaa7f99d38f9ff358f4d512e28d68
1714,7d6861317c84c54b5e9bf5c504301744
1715,a826e4a735205e1558235d90ce29af4f
1716,93c20e519d0462a33a16394e13663917
1717,4bf763e99201aad7d581cb70f6f104c2
